track_id,tsne-one,tsne-two,tsne-three
127QTOFJsJQp5LbJbu3A1y,9.059456,-0.3068181,-2.8235502
6ImxYXeLDQPIv4qo7bMhSk,4.4224935,0.7405296,5.6249733
6s64FyS9n0XYbGMLH3LOWU,-4.065216,4.066405,2.6804264
3t8pnImpBpOwxdtYBpKvA9,-4.269735,3.1173124,-0.3414939
1lGHa2pwYzxQHFBUynhLtO,-0.6163109,2.396184,7.5200834
62uolmVjOio9xIfwDM1ZvC,-0.9826182,1.7010672,0.07560994
6b5P51m8xx2XA6U7sdNZ5E,0.0897613,6.717319,3.1953723
4qikXelSRKvoCqFcHLB2H2,2.7752254,-1.7365211,0.2877692
5qmofSYIqQIDfm09Q8gwal,-4.179127,1.4108133,-2.730025
2sqsNXfN0HtgDEgaHXiUTa,0.9497267,2.2281647,4.0325336
7JuB63pWkmxIxSazNB6F5m,-0.3034528,4.8402486,-5.416857
27KSwBOQTjGWt2Fe8fNAwq,-1.0022609,-2.6689749,-2.885763
3inCHKMqkGpK7sH5DA9P03,0.79988027,-2.8027472,-2.063089
7rSnKi58HPIVC0FVyh04Q1,-2.629791,-0.08083621,-0.79111344
7h0d2h0fUmzbs7zeFigJPn,-0.569061,3.4214752,4.6541586
2jLE3ZvaEZ3IeQ9gIkl2oT,0.52376,-7.77111,4.0648837
3Xd99x2LkojhHSXy8yS2iU,6.738824,-6.4549255,-1.4695214
4APy87QmeO37WjblPlM5aB,-1.3078538,-0.9312239,-1.786783
3LIOgFJ7ZU3VzfIydq1Bfr,5.6097436,5.741425,1.3785505
4vm6LbfJ3SXVn9LmPH7khh,-0.019474614,5.7538733,-4.188748
6oLANSb6vq2T5tIg92FxCW,-3.7228286,3.6810503,1.842407
3oyFsRprs6pc3H5Hr6gp5r,-5.0684257,-2.0945537,-0.18307498
3K6U7TamNyVSWcFH8pCQHX,-1.0655522,1.2295313,3.0486848
5O9zs6G6RcB6yP1OKwnwiM,-3.5010588,-3.1266692,-0.49229643
0jWm0VyD8p3MrSInczpows,-1.6380427,-2.2129302,-3.372655
0oT9ElXYSxvnOOagP9efDq,-0.69084305,-0.18161081,-5.205235
7ytR5pFWmSjzHJIeQkgog4,2.0943148,4.006545,1.1273289
0easEmosKkPhksg0qidzXo,0.53812563,1.0099729,9.577651
1ZRjLZcNTm1vUgrexBp3px,2.1850464,3.9659476,-0.2754683
39Yp9wwQiSRIDOvrVg7mbk,0.6766857,2.0772774,2.7173617
5a5uR7dPCLyiwLdefyHmGQ,-2.4132252,-0.824538,-3.9273338
4stQ9ma0kqGifqLQQSgOGH,-8.189683,3.8358161,-1.8943931
4A5owiyEiYxDuDPvTrRCxS,0.42381954,0.8537365,9.5446205
5JSviutimdFraULDyk0Sc1,-3.6715128,4.3275657,3.3792293
1hJjKYqtVt47RmRR0Q1vDA,7.3358097,-1.9440569,-0.5496318
7GwYENSg87oERcW0Wacd6m,-1.8174759,-0.8118549,0.76204896
14PWHDV87nXiSuClZDsEYC,-1.0338436,1.2537185,1.8149296
2c3qwFINQyRGwyqI97UQiA,6.317769,-0.91833204,3.452722
6xW2g0c5uSoa3S6xk9eI4j,2.8067007,3.3085165,-3.0471392
05nB8pRwwbKA2fsKK1nOyE,0.69714993,-7.407296,2.961964
2aWVaW1p2kUc5yuKwBmRJi,2.3058417,0.75063956,-4.723004
1RrQK0BIyxZaOooNDVSEaZ,-2.2362876,2.2184389,-1.4971732
0zlru783fmr588D5RY9ERU,2.1620698,3.9741054,-0.30952597
5m0yZ33oOy0yYBtdTXuxQe,0.89977306,-1.3600733,-0.37318563
6heRfvHrUIIPx9TqRg8SCq,1.4683903,6.221859,-1.4806304
3UyjIh2AKIz5mzjzcwDfP2,-3.0812533,3.2158287,0.5947634
6gxKUmycQX7uyMwJcweFjp,-1.2345783,-1.5463961,-1.1784493
3IvMYBE7A3c7to1aEcfFJk,-4.1933265,6.7632346,-6.750799
5TCBWmEBrin7etRa4Lswr1,-5.128188,3.1423137,-7.034706
4wVOKKEHUJxHCFFNUWDn0B,1.1074655,-1.3650658,0.29928738
3Q4gttWQ6hxqWOa3tHoTNi,0.14462352,6.526365,4.089262
466cKvZn1j45IpxDdYZqdA,9.05807,-0.30257833,-2.8332305
7eYAHC0RbBF9eaqWzT34Aq,-0.26583517,2.0917532,-4.4758167
5H4mXWKcicuLKDn4Jy0sK7,3.4208884,2.9061244,0.53160375
3KixNgUEaDtrKJVzdqjU5q,-2.430492,-1.622505,-2.9576957
5fHrHoJKfCgBd35zwIBmUK,-1.0026344,2.5440068,-6.190922
6Kj17Afjo1OKJYpf5VzCeo,3.7208722,4.8708825,2.553638
6fLVTVaHWaEfVKfEgbkf4D,0.4127461,6.4753385,-2.325015
0YkUwXxnTkeJBvt5upeEtP,1.2951163,2.3059275,1.0496372
05aZ9sAU1YXndHv0FMi9iW,-1.330227,6.989988,-1.6370187
1I55Ea0zVoSKs6MqW7DQ3i,-2.420062,1.9653301,0.0036635492
6ukXwaLZoMjeqA98ZdKLtq,7.6307554,-1.9476281,0.40997306
7rTzrRdc5UbvLr0gwI1J3E,-1.725548,1.3005579,8.442398
4S4Mfvv03M1cHgIOJcbUCL,4.98256,-8.472513,-4.6861672
44ZJ4hLD5onikKsVLQaILr,-1.714616,-5.693762,1.2779647
1GIYmwtBbPSHrqcSaukZck,1.5650753,5.3190513,3.4451647
4NhDYoQTYCdWHTvlbGVgwo,-5.3486247,0.95286185,-1.9915639
0sTgHAn5mxtQXeb1BsLSKC,4.0678115,4.4044037,0.793123
6NzuJWrNriXAbSmscAuSIq,0.11975529,-0.049176596,-4.917868
6KhmSJf9FvdAcq1tr8LcYD,-2.569336,-0.7184665,-2.4061868
2GCgo6ZOGVGh4n4BUfRGOq,-2.4005225,-2.3058727,-2.6303937
2oPQVgCTYqA4FBknwAroWf,3.2309122,4.3016195,2.23664
1Tfxi7N3DW4zvAuVjt9g8X,-1.1166525,-6.671415,2.7647665
7jx8tZVzfOAYK6bwP1mwqN,-1.22838,6.4010234,-1.4601761
4kfeRwpq5KUaqTkgi4TbDF,-0.9918921,-0.9241507,1.1827176
3Uoy2lrZdhocMWO0jIdjAp,-1.1471137,2.4137113,0.71972454
3JKgcAa7r07ocVWcV8bS0H,1.1541754,-7.705159,0.29872409
021lWIHJrURZrmvYQ1xcM8,-0.16108201,-0.89729655,-4.480294
40j4RoqmLiivqzRObbQ4BF,-1.9033129,0.5498123,-3.5097506
3QSLoxRguKgK0knOG7EGyn,-1.24639,-1.3313127,-1.4006348
4SIB2yxKoFOrbkjA4zfQbB,2.6967454,6.3329825,-2.3131514
2QqJTIlGKRLJC3onkavYEz,-2.2104516,2.0783331,-0.12093553
6V1Jx3o0S2MtBI9yIDXsJS,2.4840941,4.73505,-1.5923114
568OIKgeHyGRD3uWR44JbO,-1.5694736,-0.9158349,1.223055
2b1yiFEFZYuvlBnClvNJHP,-1.7693532,-3.2918108,-3.9782314
3JtAkTDcbFJ3jqamRGtLj8,-7.170833,-0.5068208,-6.8808985
1VLtjHwRWOVJiE5Py7JxoQ,4.030632,2.6251185,3.0259585
6PHbWsTTlmQKF9i9VC1KFv,0.63694775,-7.738402,3.9553545
3Yt2ph8Ko0JBANpdawzSF2,0.42289898,-1.9686729,-4.8688655
6nXm6hrmKCgnoM8WDIzkhv,-1.2139492,-1.2339195,-1.5703886
1QstbjmlSF0xMxGIdvhiGh,6.874036,4.041959,2.8995342
7GY3zgp2k4ZiRWpuDJn0hR,0.96736413,2.6915798,0.99823356
4LkEHc33eXcXFQNwxruw7W,-1.1617272,-0.7909673,0.8302775
02mYw61RoS1vXvkD9Q5dpN,3.0877886,1.183676,2.0027454
4YhJ3a6kBPGJWX4Ek77sDd,7.75721,1.9680138,-2.8796563
6mtjo5kIHKlboGE84lf1FJ,-1.6300695,1.0582472,-4.66398
5LHHKZOwV8XW4LJP2C64mw,0.3963173,2.1376133,0.012544814
0qoxr5PUFbDqGLHIpEnWAr,1.6469144,1.1361724,0.47691697
2f8y4CuG57UJEmkG3ujd0D,7.5018287,-1.1621563,4.5058637
0y7Ao3CVJsyKFmqdjutiIF,1.3799545,-5.6303782,1.3118303
3IaxObCWKEaGtIT78GsEpP,1.9853423,1.2002981,0.13676192
0JZUiKHoEDpsLvXfeqbZxV,0.51857173,2.0851445,0.33642018
7qaoXmlsSrndaQeDRPpOeW,0.92171544,3.147904,1.3706907
3nS9a01VvXHQriLqJYwRqG,1.1163363,1.6093684,2.805595
3SGgeDQ3cAuNSFb03PjXtv,-0.15337296,-2.9894702,0.2580709
4jMPZl0GrSFgbogJ0C6sNG,-1.2446474,-1.105434,0.90723723
2UrPiYObE8itBR1U44Zu3A,7.4938436,1.9958433,-3.2553396
4loM16743hROPC6uIJG6wM,-1.3050473,-3.0370686,-3.712826
1rBAQ9WFPubGtpqBbdCMDz,6.40729,-6.5975184,-1.3910872
7absBydFPWOevc81uVmFRv,1.9099641,-2.7421541,-0.54421705
03o9Cj2S5T56GeV9SeZNt0,8.395017,-1.8767877,0.10717854
0X6FcOUpLvpgRRCZNu9uYN,2.7880237,-2.3483164,-0.20696628
4zTPYAf5scZdp0LnwPPeWK,-0.3315078,-3.3037906,-3.296978
677KTHp39ZBJ9csDdgymI9,1.4630427,-2.9042003,-0.55296874
37WQ7WJ6FpU0qw4CLNn3Qj,0.51083434,2.0985696,7.0943246
0cEkKU1yLAiBRa8lai4AFi,3.1083393,6.345482,-1.5003833
6ede6Tky0YYKyUKqKuEpQf,-3.022971,1.0109209,-2.8334005
7knEYd7b0UcbjgChHX7QBq,0.2135597,6.933491,-1.1676991
1v6YDRVu8nrGI7uuq3ou6z,0.5846541,0.4570114,-3.5733776
38HkYfvnhHLLB5Yaj2VpZg,-2.1187265,-0.558638,0.6092836
7AzlLxHn24DxjgQX73F9fU,-2.1059427,3.8934104,1.4791315
527k23H0A4Q0UJN3vGs0Da,4.3735075,-8.894005,-4.5317826
6Ms3n5sUl0Bzg3bMCtUEAw,0.18040857,4.4682074,2.6357768
792HwhrdO3ErRKL5yRe4Ge,-3.705353,1.3028848,-5.21347
7mpoOB5YMpPnbllsALgSfr,-3.9788196,2.761915,-6.797549
2hyF1YWdX8yxExvRelT9nB,-4.691146,-1.236599,-1.8610921
62hpoPrA3rtfeX1aWONig5,2.3568158,-2.334654,-0.15187064
2iz3EDFoPOjPRZs9wt5iNh,-1.2418786,6.7976522,-1.4785022
0U4bETGvA2xw24gyTloxIJ,-1.0333972,-1.8704273,-1.6898589
0gO3E51A3fqp0ypJ26QbVP,-0.9403104,1.9913285,-8.236947
2nqwxfarxMCONwmfHIwMBz,-1.0643854,-3.4959788,-2.5584328
1sxGIhaxY8eF52e1TlShSP,0.22649147,0.39255917,-1.074335
2xv48INYWXzGfcHRUxekM9,-2.9255574,0.24892563,-2.809311
0UpAwxwPvGI1p4Mr5NQj33,0.69125307,-6.0875673,5.7011867
4zbSIYErBaRCPiZeodadtS,-3.6517498,-2.097378,-1.0690033
5qPfvvKDCoXG3rzgztsJQG,0.5169608,7.0533204,0.94544566
7uDTc1eJwsD7iMZLhdp8LH,2.6312628,4.0492024,1.7347895
1w9a84nSrTyjNjYviMYvJh,-2.030786,-3.752192,-3.8890116
6WGTfHSQtUcEx5vgpxTLCs,6.488083,0.4042101,3.8757553
34xlXbZ4Ws3GGpUKeimDu5,-2.0266213,-1.2208184,1.0792656
7KVPsVMOK3NL7subwJ0dZj,2.6213956,1.0090197,-4.6922827
7DHNcoR73yUYCSn6PqBgkH,2.2828417,3.5101578,2.2066455
5LowZZg0kBpXRLLEY0sO3Q,-0.535203,5.8416934,-1.812982
0svMvlBRBV78iydZcrJpiS,-3.066516,-2.068898,-1.6146013
6l1v3wHaVLh8fo8LXw4dXK,-0.9810715,-0.9295186,-1.8256234
5KglajBRaDVCtzJnLFc1Zr,-9.6112175,2.3789372,-2.037084
6M8Ufp43IoAcqmT5YsR7ti,0.43926445,-1.7513725,8.966341
0ohtAt5hP2mJ5b4S2liI83,-1.0536778,-0.5167196,9.612162
4TgHt7vKCimpywaiKfl0uj,-4.9402704,2.793842,-6.6244516
44gRhRi2OhEf7moAUj6MD1,0.64991564,7.8862143,2.51168
1orjH4IkSH9VrWmRCToKV8,-2.6041625,-1.2354472,-2.6644917
65jw6GhwQW3Db55PxlPEpS,1.380333,-5.651265,1.3795307
5RqR4ZCCKJDcBLIn4sih9l,8.909925,-1.7619395,0.29096696
3jGYpYY6jm48GArqKDnuwG,3.7545743,2.747989,2.6407351
5Zx9VpLotu9aFYqq61NAip,1.1716144,-3.6871855,-3.9311917
4dKe8YJZg545pXqWBksYIe,0.68607116,6.9566455,0.7847213
64YAQSR4jfmtHeJudcQix2,-0.101434946,-1.0357817,0.95898396
2NyrXRn4tancYPW6JwtTl2,2.9442036,2.2688591,-4.4048734
2HsSzwrvvgiYSCdsYLiJWB,-5.8975453,3.4217663,1.7948498
2t7D3y0jvYjR8IP9Bosyew,-2.8081257,6.8178086,-1.6462169
7LoHryKSypwGyBD2av1EMO,0.3986967,-3.6209235,-3.2013571
2KMPEI406H9G8UqiWDfuTK,2.996423,1.5587916,-3.775179
2o1dvKh58G11C51Y9EgBs3,7.166271,-2.0435412,1.7993672
2EsyJN3AvC3zBlkQpb119M,-4.379079,2.4550614,-1.7440735
4ZT9FnbFu1PaBfV3itxiqT,2.038273,4.1369185,3.6991901
2ImaJZH7XqxrzbQZpYDmol,7.5335255,-1.9927139,0.5620587
2XW3vH6ZqMHvlzUSfhWW2X,-0.51540154,1.9482079,-4.1226234
6HM2tjTLqJi0poAkCdnNTB,-0.34923273,7.0243645,-0.7111568
6FZxf8EQfIC4p6Tj4nL2Ha,-7.4198036,-0.22966564,-6.3565793
2jZx9wy7JVYYF2Yxe6fUNl,0.97064286,4.1520014,-1.0227444
1YARvmnEtIcMubDqNlUhEC,-0.67796826,4.5894146,-1.316996
1ZLY8266W29FyBgHtiJmt4,-1.4092708,-2.2819197,-3.4134326
1pN8csmizaC1a9HFFUgM3w,-1.120644,7.2539697,-0.96696305
21DGZdB8iX2fadmNTY41nh,-7.1915383,-0.6194304,-6.6712723
3HD4mD6I47qxVOEPaBpw9d,0.040949557,-1.2434707,2.5426116
7caP3UAf8ZtIMVpWfEIA4H,-0.37272546,-5.98105,1.2920351
3k0LQivRnB690bkznEXI1E,1.7758294,-8.381338,-0.2114169
2H7mCiabia6clVL6cW1lzr,-0.23755597,-3.7361312,0.84952617
1OxL1FWSEd7QmJoWLRP2NO,-1.8145028,3.749808,-1.8351763
2MbdDtCv5LUVjYy9RuGTgC,-1.144203,0.58091533,-4.953466
1b2C65g0kgbybIAeKCxRYl,-2.291874,4.120424,1.6866589
4fC5jw1TI59GH1emfN1wtk,-0.3981891,4.751126,0.55987704
7022xokeCJFSeZxw2npVkn,7.2663755,-2.4845588,5.217966
4UdzNCjI27SvzXvV1m0CKM,7.2439585,-6.1942906,-1.5050312
5WnfnSpuNEGXyEt78PBA6d,0.63672584,1.3690519,-3.1627893
7hsulgRNgbyczeAg8tChCB,0.5934827,7.9706573,2.6545534
76g74OXdHzpeE4hOnSOh4K,-1.9224935,0.9707016,8.397208
1IIKrJVP1C9N7iPtG6eOsK,7.971856,1.0458856,-2.2116215
7kFPIPe6jjhFtK97mpziyn,-0.035510123,-1.1472095,2.6820161
4F60iJFwx0G7x3SNjYWiZP,-5.036048,-2.2704923,-0.21680392
3wLtYwtqvKK2ewelSVPeDK,-3.8856568,-4.4645743,0.03494087
33EGYJLLwz56YIP5Ex9VKs,-1.8925277,1.5819958,-4.636536
3fVIFpU3VdSEoR82DaYe79,1.6769323,-3.856956,-2.7590187
40yJGQyEaBbIkXpwMFkXip,7.0634866,-1.5658023,4.8046737
3FWIAl04a9ySFhk4HH15ov,-0.7922784,-1.2217547,-0.10197912
2RTRLSd4UuKjqVqCNlzKqq,0.48610833,2.0803854,7.1590357
2fZTS0VboxRpF0FdfY7E5P,-1.7226629,1.0311728,8.282383
7y7w4tl4MaRC2UMEj1mPtr,-7.550604,5.7169027,1.3803556
66FgjA5ZQJJuypFG1bc8se,0.74413687,2.4850438,8.184283
0DosTwoHVAziTd3GfQNIef,3.4034452,-3.8654058,-0.11332607
1Ijup4lfXSi13pBDlYPoE1,3.1966147,-8.578675,1.2080184
57B8NfcWjnbNy3fn5UBiOs,-1.2381697,-2.4682133,6.4382906
6PJA2jO3ypW0W8Epuz6o06,-3.5939798,4.329275,2.8027713
2olrzccFLwng7YlHqMOgvL,0.7300056,3.2424743,1.4318966
6EDO9iiTtwNv6waLwa1UUq,-1.6405135,0.70432276,-3.2857733
35RJhm1pEovTBwnNR0zWad,6.076795,-1.6532668,4.8638673
0YizdApFI24c5SCQREguao,-4.973904,2.327198,-6.9142776
5Khwjfbk4urnvLBCVBo4sS,-0.012975695,0.3838839,8.060455
116H0KvKr2Zl4RPuVBruDO,0.8123397,2.8240907,3.8417006
63M8PK8yavNITSViKUB62p,-6.3687315,2.2142873,2.2326937
4OENnoidV0h8gJV6bhrw7r,-4.1937428,2.4147213,-5.4832373
7qKsAYVqMCatvJ4s7SQf8c,0.45109665,-3.0034425,-0.20656468
7iBKCNKl5UjxfOgyxnQ6q6,0.18771045,6.440516,-1.8137039
69CQe4ekUZ7txcSfEXYFW9,-0.9288728,-4.0353327,-3.257172
59LUh4amaXhgrWh6mWKbCn,-3.4279172,2.075075,2.7318826
3Z4iF2sFcW63WclmUYd7IE,-3.394446,8.270205,2.0893698
6mapJIPnQ23RTAevUoE0DL,5.265444,-1.3129226,5.263376
2TRu7dMps7cVKOyazkj9Fb,-0.0051352363,5.31257,-0.35950908
6MO2bfLHKykUgCChFdw91H,6.85871,3.4501421,3.3007467
6Oq4fiDzKaFMU89dTvM24u,0.014581472,-7.756671,3.679869
5f4TAyNRqDrxAOGzabEaXZ,1.6066409,-2.8132486,-0.66620237
6ZzYETKetIfNUsZUb23jgG,2.4368997,5.2881856,4.451787
6eEXaURTHcR5u8e9eQso0L,-0.26489493,-3.8295865,1.8140919
16ZzQo8IFilZ2gHizvGB5A,2.883285,-0.481811,-2.1707046
6j0teRL3WdExzqmy334sh5,-0.1252193,-0.8061299,-2.8187747
4x6pc9ms6gWpP8EiBLLuM8,-2.2302516,-3.8182042,-3.8855286
3vtSoQokbluZbNfVpZy162,2.1897829,0.27548435,9.185242
3A2OHirUAlQp2x73BJlEDA,-3.4399123,1.6192771,1.7952497
3RZftiuTcLOqpsd8ZlwNhr,0.21487415,-5.25346,1.1915305
2SAqBLGA283SUiwJ3xOUVI,7.36658,-0.95966184,4.4559565
0BSPhsCKfwENstErymcD80,-1.652659,6.3755283,2.027525
4Zjdzxx0dsavsr7Ehr8fGE,-1.6992365,-0.5391621,2.1297834
4immekPm8Har57BB9DcDSj,6.7255907,-1.9053507,4.679132
3pT00QwvR8AzFtL3hedljs,-2.109988,-1.0375774,2.6039898
6HfOzLLjsaXsehIFEsrxTk,-2.3512297,-3.0553358,0.32547745
6HicBL9RxtWwNK7sS2AHHU,-4.5191927,3.9589984,-5.458718
4IRMlZtGnV9q5pK4HSIQke,-5.20839,0.52436554,-0.048795845
6wQlT5VQU5eM4NYBIJ6wO5,3.643592,-9.42346,1.7770737
1Noe5fcm9FT2gcbDKJdBV1,1.1393343,-0.15458529,-5.859895
25Wq1OwZyKLMjVNXIhzVlV,-0.4897329,-1.1194192,1.1718888
6IParsannfwoLCcNSfxQPh,0.019145975,0.7478218,-0.6694249
26D2eFWhzC3GnL4lYwfKRm,-1.1846664,-2.8153996,-0.1589263
47k25JWFG1aLiaDjkIH10g,-0.5540675,5.40666,3.3770404
26eBPBSBwwK7AXdOYOQdM0,2.0946805,-2.6340122,-0.3600853
6BYPomivIjWbWAvrhplZCx,-3.377841,-0.7336815,-0.29841003
0X3SZlDR1k8tf2W8ENyMBD,0.6399539,0.70670414,-5.520482
3HnPbz5IlXUMuKpPzugLNt,-5.057158,2.7969325,-6.7151513
1EI5fPYwbCLDaxFHe7nFM2,0.6739123,6.7802687,2.0419927
1wYbhJBsA8CiqKvtJUFf1L,0.025587939,3.190549,-0.35832712
5pFn569bgXKoKIaF3LSfaI,0.2385511,3.103852,0.09802019
3mZNztgWFsvm9wfcqSOdKg,-4.014971,3.9089563,0.34842682
3yisGOceXfWUbv0DQ8n05e,1.0365032,3.0622835,0.55064166
2tDDQv6havDcaAEizQAwap,2.5577264,5.085459,-1.7048664
5nCL0ULKVpkeJdQJ4UYVAI,-3.6609812,-0.52476823,-0.4518255
2UYGC1AQpguCOBJRQUOeeU,2.245993,3.8774943,1.9438938
7bTSZA64kmmd2biBbcsCUk,-2.6865,-2.488856,-2.2775629
5UuU1fZixqwZRwjHYzWP0l,-2.9656305,2.919986,-7.5548096
5xKXcU8tpSYz7C7wrMMYec,2.3601518,3.7547932,2.0506454
7kFMvM2gUzVeW2ZlkKRhzu,-2.410064,-2.4509482,-2.6304383
6JzyJgeHSRS4aYiK5gt02M,-3.333778,1.8594079,-5.3672757
7KUb9G3NNqbQ8NPb2ccU3s,-1.3620296,2.2920249,-6.739812
3liqOtIOxObydJiqru2wr8,-2.4023008,2.2098176,-1.466564
434baZo99jvOx6y6oFeQZQ,-0.6247926,2.133943,-2.3703146
0fj9oGrCKxVA4sXDxvbfiM,2.5479746,3.8725922,2.1839845
42er1na9BHF1ERol51wg8M,2.8027313,3.9303217,2.1868691
3qzSfoByowr6tDfd08b0T0,-1.1829337,-8.707486,-4.3591027
3QqJ44HiM84iyZS0G2IKIP,-3.2000012,3.3373601,0.6774527
2r6OAV3WsYtXuXjvJ1lIDi,-1.673586,2.012775,-0.44002897
2SojLecJPW9zlNiwzDWmPv,-2.9658697,1.8352518,-2.533179
0VmbpCPAVUrZA4NQNNg5o6,1.2017909,6.836433,-1.494335
2FcxERmTy16Z6SIX31cBVc,-3.7892954,-0.38389593,-0.40458474
6QzkbRRLWTEcFE0NyOX1Dt,0.21273454,3.091049,-0.012397441
5e9aFSdnkQUrm5y8Dhw0qN,-2.1631055,-0.61339486,2.9167116
0qJeyYAgv6UpvewUxRXAhb,7.0295763,-2.0707867,1.657941
0PXp9QxBfSKGGpWUNaws2X,5.575264,-1.2086878,5.357716
1EIsJed40cd7Bcv8SXVdqA,-2.7866116,2.8012688,0.47399628
0FAVcgkURSS0Tl9BuefTOP,-7.7017612,0.15954465,-6.154063
4gLD5WN049g003wVc3a4fA,-0.91458756,2.39921,7.4384108
4XlyD28tQ6qdqNS2BkE1AF,-4.489891,0.65031093,-5.6523585
3OaunNUlXXs5e2PXtNAzzG,-6.9294715,-0.35000554,2.6581738
4QPEwDdOMhY7rNS05mTyMR,-2.7472348,4.199653,-1.309221
6UHfW9PmGAUjIVeIkPzPQ2,-2.5574825,0.8398071,-3.33078
2T5NBwKRySiCR78vVk08vr,-2.6100848,-0.1344305,-4.4396005
79vHcg0q40NY8PZ6Oyf0pA,-0.41883677,-1.0847949,1.212789
02kDW379Yfd5PzW5A6vuGt,-1.056452,1.8301691,-0.17276078
3tjFYV6RSFtuktYl3ZtYcq,-7.0722604,-0.49161357,-7.154627
24Yi9hE78yPEbZ4kxyoXAI,-0.50500005,3.0283604,-5.7194433
6QaUUedIYfMrOkWUQiekSP,-3.400679,-1.909181,-1.4643188
5kcnEzWNwbt0Rq0MwFAnGE,2.4935863,1.3173876,0.37916648
5Cg98kiDYtCEHmjcKD0CJD,3.894535,3.1021688,0.8645193
4VLTxHOyFX5FRtkpsFm5Pc,-1.9814677,4.0674815,-7.521307
3DqFP5KDbNeOWLxiDJqJRk,-0.4190297,3.014548,1.0003824
12NfmygEAtGPW44LNftXvo,-1.019884,7.410814,-0.31789553
76MjtLfZoTNc3BDqUVjuRH,-2.4020174,-0.11599554,3.2932565
0Tcw8w9pvPrZoORgxsNASW,-0.5645816,3.0480537,-8.347812
2kxWRS8ZcJZ51Dik5uKGK6,0.776678,3.5927224,8.300924
7l28SBHS3zmKDVnOzG8BM7,-1.0053178,2.2199576,-6.747718
3PEwQ1uaMwg0ehoTeVm7Yq,9.142098,-1.6029238,0.4031533
6IjpF2mfKL65rkfXluCoH4,-3.4079552,1.5057763,-2.2521458
4Boj4bBiDv6Ur1zKEvLXBI,-0.23071246,-6.2872148,1.3967019
1uqA51UNXPhVjIPpaqdUCb,1.5914499,3.456531,-1.8410554
7DTlsMOQjGysXHpwwpHuPl,0.52486354,7.9898133,2.7178771
33gwZOGJWEZ7dRWPqPxBEZ,-4.6833487,0.37732443,1.5446746
7v96VvFLS0wSYT8kewNLRy,0.091147095,0.11877527,0.77575827
341lTIxmhybbQsgydwJiFx,-2.309856,-0.038632955,-3.987572
45npF3MKvCa1sO7s4y7qBf,-1.0116035,1.214442,9.234322
3GXDBeiF8ATGHJNWLinWAA,-1.585077,-3.2659144,-1.7344321
5woaU1FNkqCwg6WzWiQPW5,-1.563288,-0.12577513,2.2783976
4nTIY6vSiw19IzzPKKqCU9,0.5074255,3.6361763,1.3376201
5Tv1W0NlpAngqoMvBHxBQv,-2.9671843,1.6307479,0.10949384
7IECs9d4Rrlpa7tiHOCE1w,-1.2052251,0.40409547,-3.4545238
4HSX752K4acry8NQ0ejySN,-0.7144749,-2.1752362,-2.030638
46i5sRsLbLWalZ1p2pw8Nf,-2.275224,-2.8112772,-3.4380994
2dzja72gQodveSpguIQGJl,3.5106206,1.4084983,-2.5733898
51C5DGEFEGVxvwdI4HHcHf,0.95521754,2.7063544,1.1939768
4jVBIpuOiMj1crqd8LoCrJ,-1.1540449,0.50507486,-3.4569783
7o3Mcis1uKcYDuuJD1W0Rm,-1.5881593,6.3616443,2.118558
1jWHtG4UXwH7JkEGY559Pa,-2.072705,0.73013663,-2.8382924
7CdoE8U5DwrwCaLoyf3ME0,-5.400495,1.0592772,-2.0045183
7FY9iaUUfT4zXQZpuTGsO6,-3.0222688,8.495853,1.83075
6vYwsEzVmWR9TnZFth3wqC,1.2114924,3.7559807,-1.5432369
7biBF046qv4PHqtRsYCcDD,-3.0049732,8.484257,1.8506527
3ruoIF2UnoXdzK8mR61ebq,-0.60437727,2.6569407,-0.9408652
4SCnCPOUOUXUmCX2uHb3r7,0.40376347,3.7644925,2.498656
62itulOgU4flQFuI7f7JF8,-3.986568,3.8470757,0.44611508
3WaDoMDQRqDdgtCDLxanpN,-2.2428486,-0.89813846,-0.11593793
7FtZFla3ZH6PqsAJ9MvVCM,1.599994,3.0589871,-2.0537648
6pcywuOeGGWeOQzdUyti6k,-1.8715794,2.0026262,-0.1203137
5SWnsxjhdcEDc7LJjq9UHk,-1.4366412,1.5582113,-0.908685
7fxSLnklnayJNBIKntXedZ,-2.4305434,-2.4755003,-0.28404462
4Q34FP1AT7GEl9oLgNtiWj,-2.952571,0.41452378,-4.81355
3ifZGNuf6QuGT03C8XfF6v,0.60303974,8.719708,0.0599048
42Tohunwlh34o0mgxYx5iq,-0.050358586,2.2583635,-8.423846
1RSzyxqtIO4yX3EyiV4zT5,-1.0422887,2.3557823,7.3490124
03eJ2DclFWXYU8GWgANdmZ,3.7663357,1.1148489,-2.1898594
3v84EI4rMdsqJ95MxwIjQa,2.9040577,3.3238938,2.6579626
5QIcibWJRQj5eqNvXljrMu,2.2305698,1.1317914,0.2922708
4Z5FyQlevoHoa5FsIVKZju,0.81380695,-4.908431,0.85677654
4MfMLSJD5dKW0zXa9daLmk,0.18135002,0.16796082,-1.0705842
6rVDrikWiM60hTlAxXbOjd,-2.0153048,-2.433609,-2.8461707
5mv3UGD6eeh6nMyWSzt8z3,-2.0249372,-2.2248156,-3.0035982
0pgeVJrdNok4KhbiM58ayZ,-0.31245697,6.135578,-2.34236
3z4CGd63tpUn9a6oQSG0CI,1.6389745,-0.39920327,-1.5630976
